date,element,price_usd_per_kg,base_price,monthly_return
2016-12-01,Pb,2.14,2.1,-0.1886
2017-01-01,Pb,2.16,2.1,0.1678
2017-02-01,Pb,2.17,2.1,0.0933
2017-03-01,Pb,2.15,2.1,-0.0273
2017-04-01,Pb,2.16,2.1,0.1089
2017-05-01,Pb,2.16,2.1,-0.1754
2017-06-01,Pb,2.16,2.1,0.1619
2017-07-01,Pb,2.16,2.1,-0.1182
2017-08-01,Pb,2.14,2.1,-0.0206
2017-09-01,Pb,2.14,2.1,0.1398
2017-10-01,Pb,2.14,2.1,-0.0709
2017-11-01,Pb,2.15,2.1,-0.0532
2017-12-01,Pb,2.15,2.1,-0.0299
2018-01-01,Pb,2.15,2.1,-0.279
2018-02-01,Pb,2.13,2.1,0.0532
2018-03-01,Pb,2.16,2.1,0.2235
2018-04-01,Pb,2.16,2.1,0.0039
2018-05-01,Pb,2.16,2.1,0.0498
2018-06-01,Pb,2.13,2.1,0.0024
2018-07-01,Pb,2.14,2.1,-0.1423
2018-08-01,Pb,2.15,2.1,0.0772
2018-09-01,Pb,2.16,2.1,-0.0134
2018-10-01,Pb,2.15,2.1,0.0468
2018-11-01,Pb,2.17,2.1,0.021
2018-12-01,Pb,2.18,2.1,0.0977
2019-01-01,Pb,2.19,2.1,-0.0609
2019-02-01,Pb,2.2,2.1,0.106
2019-03-01,Pb,2.19,2.1,-0.0709
2019-04-01,Pb,2.17,2.1,0.0862
2019-05-01,Pb,2.15,2.1,0.2426
2019-06-01,Pb,2.13,2.1,0.0226
2019-07-01,Pb,2.11,2.1,0.0281
2019-08-01,Pb,2.1,2.1,0.1122
2019-09-01,Pb,2.12,2.1,-0.0276
2019-10-01,Pb,2.11,2.1,-0.1319
2019-11-01,Pb,2.09,2.1,-0.1329
2019-12-01,Pb,2.06,2.1,0.2742
2020-01-01,Pb,2.05,2.1,-0.0147
2020-02-01,Pb,2.04,2.1,0.0664
2020-03-01,Pb,2.05,2.1,0.1101
2020-04-01,Pb,2.05,2.1,0.4366
2020-05-01,Pb,2.03,2.1,0.2273
2020-06-01,Pb,2.04,2.1,0.0028
2020-07-01,Pb,2.04,2.1,0.0138
2020-08-01,Pb,2.05,2.1,-0.0519
2020-09-01,Pb,2.04,2.1,0.2192
2020-10-01,Pb,2.03,2.1,-0.0486
2020-11-01,Pb,2.02,2.1,0.0363
2020-12-01,Pb,2.01,2.1,0.1347
2021-01-01,Pb,2.02,2.1,0.2267
2021-02-01,Pb,2.03,2.1,0.0645
2021-03-01,Pb,2.04,2.1,0.0408
2021-04-01,Pb,2.05,2.1,0.194
2021-05-01,Pb,2.06,2.1,0.322
2021-06-01,Pb,2.06,2.1,-0.1564
2021-07-01,Pb,2.09,2.1,0.0928
2021-08-01,Pb,2.09,2.1,-0.0627
2021-09-01,Pb,2.07,2.1,-0.0631
2021-10-01,Pb,2.08,2.1,-0.0513
2021-11-01,Pb,2.08,2.1,-0.0667
2021-12-01,Pb,2.12,2.1,0.0769
2022-01-01,Pb,2.11,2.1,0.0766
2022-02-01,Pb,2.13,2.1,-0.0284
2022-03-01,Pb,2.14,2.1,0.2876
2022-04-01,Pb,2.13,2.1,-0.2492
2022-05-01,Pb,2.11,2.1,0.0446
2022-06-01,Pb,2.12,2.1,0.3681
2022-07-01,Pb,2.14,2.1,-0.019
2022-08-01,Pb,2.15,2.1,0.3741
2022-09-01,Pb,2.16,2.1,-0.0608
2022-10-01,Pb,2.17,2.1,-0.1751
2022-11-01,Pb,2.16,2.1,0.033
2022-12-01,Pb,2.18,2.1,0.0207
2023-01-01,Pb,2.18,2.1,-0.0702
2023-02-01,Pb,2.19,2.1,-0.0199
2023-03-01,Pb,2.18,2.1,0.0815
2023-04-01,Pb,2.18,2.1,-0.0783
2023-05-01,Pb,2.18,2.1,-0.0262
2023-06-01,Pb,2.15,2.1,0.0023
2023-07-01,Pb,2.15,2.1,-0.3004
2023-08-01,Pb,2.14,2.1,-0.1084
2023-09-01,Pb,2.15,2.1,0.1701
2023-10-01,Pb,2.16,2.1,0.2592
2023-11-01,Pb,2.17,2.1,0.0126
2023-12-01,Pb,2.16,2.1,-0.045
2024-01-01,Pb,2.16,2.1,-0.0613
2024-02-01,Pb,2.17,2.1,-0.2236
2024-03-01,Pb,2.17,2.1,0.0042
2024-04-01,Pb,2.16,2.1,-0.2411
2024-05-01,Pb,2.16,2.1,0.0655
2024-06-01,Pb,2.17,2.1,0.1717
2024-07-01,Pb,2.16,2.1,-0.1939
2024-08-01,Pb,2.19,2.1,-0.013
2024-09-01,Pb,2.19,2.1,-0.103
2024-10-01,Pb,2.16,2.1,0.0856
2024-11-01,Pb,2.14,2.1,-0.2499
2024-12-01,Pb,2.17,2.1,-0.0687
2014-01-01,Ag,599.49,600.0,-0.1434
2014-02-01,Ag,603.24,600.0,0.0474
2014-03-01,Ag,604.59,600.0,0.0921
2014-04-01,Ag,597.37,600.0,-0.107
2014-05-01,Ag,599.24,600.0,-0.1655
2014-06-01,Ag,602.0,600.0,0.0388
2014-07-01,Ag,604.23,600.0,0.0532
2014-08-01,Ag,603.99,600.0,-0.1236
2014-09-01,Ag,611.78,600.0,0.2188
2014-10-01,Ag,616.99,600.0,-0.0467
2014-11-01,Ag,622.58,600.0,0.0278
2014-12-01,Ag,621.48,600.0,0.1427
2015-01-01,Ag,610.68,600.0,0.0738
2015-02-01,Ag,613.91,600.0,-0.1788
2015-03-01,Ag,617.19,600.0,0.1847
2015-04-01,Ag,620.75,600.0,-0.135
2015-05-01,Ag,616.12,600.0,0.0388
2015-06-01,Ag,619.75,600.0,-0.1624
2015-07-01,Ag,628.9,600.0,-0.117
2015-08-01,Ag,620.66,600.0,0.241
2015-09-01,Ag,629.2,600.0,-0.0931
2015-10-01,Ag,630.72,600.0,-0.1143
2015-11-01,Ag,636.5,600.0,0.0917
2015-12-01,Ag,632.66,600.0,0.237
2016-01-01,Ag,631.23,600.0,-0.4123
2016-02-01,Ag,625.21,600.0,-0.0979
2016-03-01,Ag,625.89,600.0,-0.2103
2016-04-01,Ag,631.93,600.0,0.0191
2016-05-01,Ag,621.83,600.0,-0.0756
2016-06-01,Ag,625.07,600.0,-0.0971
2016-07-01,Ag,615.82,600.0,0.1495
2016-08-01,Ag,615.15,600.0,0.2774
2016-09-01,Ag,619.53,600.0,-0.2164
2016-10-01,Ag,617.95,600.0,0.0873
2016-11-01,Ag,614.77,600.0,0.1629
2016-12-01,Ag,613.92,600.0,-0.1564
2017-01-01,Ag,619.22,600.0,0.0306
2017-02-01,Ag,629.9,600.0,0.1282
2017-03-01,Ag,629.11,600.0,-0.1233
2017-04-01,Ag,631.68,600.0,-0.2904
2017-05-01,Ag,631.03,600.0,0.0227
2017-06-01,Ag,626.75,600.0,-0.0015
2017-07-01,Ag,631.18,600.0,-0.0045
2017-08-01,Ag,624.29,600.0,-0.0816
2017-09-01,Ag,619.44,600.0,-0.3309
2017-10-01,Ag,615.09,600.0,0.0277
2017-11-01,Ag,606.3,600.0,0.1632
2017-12-01,Ag,599.92,600.0,0.0668
2018-01-01,Ag,599.37,600.0,0.1658
2018-02-01,Ag,593.42,600.0,0.2028
2018-03-01,Ag,592.94,600.0,-0.04
2018-04-01,Ag,589.55,600.0,-0.0139
2018-05-01,Ag,581.4,600.0,-0.0441
2018-06-01,Ag,580.39,600.0,-0.1156
2018-07-01,Ag,567.31,600.0,-0.0218
2018-08-01,Ag,563.62,600.0,0.0516
2018-09-01,Ag,564.92,600.0,0.3983
2018-10-01,Ag,564.25,600.0,-0.1294
2018-11-01,Ag,551.94,600.0,0.0304
2018-12-01,Ag,551.41,600.0,0.0169
2019-01-01,Ag,545.21,600.0,-0.0834
2019-02-01,Ag,538.68,600.0,0.3261
2019-03-01,Ag,530.6,600.0,-0.1192
2019-04-01,Ag,533.63,600.0,-0.2879
2019-05-01,Ag,542.16,600.0,0.0418
2019-06-01,Ag,547.38,600.0,0.0571
2019-07-01,Ag,548.3,600.0,0.1808
2019-08-01,Ag,549.56,600.0,0.1011
2019-09-01,Ag,551.54,600.0,0.0138
2019-10-01,Ag,550.22,600.0,0.0871
2019-11-01,Ag,546.95,600.0,0.1097
2019-12-01,Ag,543.33,600.0,0.0933
2020-01-01,Ag,551.98,600.0,0.0539
2020-02-01,Ag,567.73,600.0,0.0287
2020-03-01,Ag,571.73,600.0,-0.052
2020-04-01,Ag,575.03,600.0,-0.1953
2020-05-01,Ag,571.81,600.0,-0.2113
2020-06-01,Ag,567.97,600.0,-0.1072
2020-07-01,Ag,566.41,600.0,0.162
2020-08-01,Ag,567.89,600.0,0.2721
2020-09-01,Ag,567.5,600.0,-0.1478
2020-10-01,Ag,576.47,600.0,0.0842
2020-11-01,Ag,583.34,600.0,-0.0872
2020-12-01,Ag,581.2,600.0,-0.3049
2021-01-01,Ag,584.27,600.0,0.1597
2021-02-01,Ag,584.45,600.0,0.0178
2021-03-01,Ag,586.25,600.0,-0.0256
2021-04-01,Ag,580.72,600.0,0.2246
2021-05-01,Ag,577.7,600.0,-0.0698
2021-06-01,Ag,578.23,600.0,0.1251
2021-07-01,Ag,588.72,600.0,-0.0977
2021-08-01,Ag,580.64,600.0,-0.0178
2021-09-01,Ag,581.65,600.0,-0.1963
2021-10-01,Ag,590.29,600.0,-0.1254
2021-11-01,Ag,588.79,600.0,-0.4002
2021-12-01,Ag,592.08,600.0,-0.024
2022-01-01,Ag,599.55,600.0,-0.0643
2022-02-01,Ag,602.09,600.0,-0.2087
2022-03-01,Ag,608.1,600.0,-0.281
2022-04-01,Ag,613.39,600.0,0.2876
2022-05-01,Ag,609.28,600.0,0.1434
2022-06-01,Ag,605.94,600.0,0.2444
2022-07-01,Ag,594.4,600.0,0.3927
2022-08-01,Ag,585.13,600.0,-0.0051
2022-09-01,Ag,590.06,600.0,-0.1474
2022-10-01,Ag,581.84,600.0,-0.2876
2022-11-01,Ag,584.36,600.0,0.0723
2022-12-01,Ag,588.2,600.0,0.1088
2023-01-01,Ag,585.56,600.0,0.1579
2023-02-01,Ag,583.4,600.0,0.1312
2023-03-01,Ag,579.55,600.0,-0.1547
2023-04-01,Ag,578.6,600.0,0.008
2023-05-01,Ag,576.38,600.0,-0.2804
2023-06-01,Ag,578.13,600.0,0.1689
2023-07-01,Ag,578.61,600.0,0.1643
2023-08-01,Ag,582.31,600.0,-0.2079
2023-09-01,Ag,587.05,600.0,0.1001
2023-10-01,Ag,586.46,600.0,0.1231
2023-11-01,Ag,582.77,600.0,0.2044
2023-12-01,Ag,589.1,600.0,0.0156
2024-01-01,Ag,587.22,600.0,0.0418
2024-02-01,Ag,587.8,600.0,0.1497
2024-03-01,Ag,593.8,600.0,0.0089
2024-04-01,Ag,585.98,600.0,0.1749
2024-05-01,Ag,580.39,600.0,0.06
2024-06-01,Ag,578.55,600.0,0.0157
2024-07-01,Ag,574.56,600.0,0.0512
2024-08-01,Ag,576.52,600.0,0.0558
2024-09-01,Ag,587.61,600.0,-0.0287
2024-10-01,Ag,593.41,600.0,-0.0812
2024-11-01,Ag,589.05,600.0,0.1658
2024-12-01,Ag,591.96,600.0,0.1272
2014-01-01,Au,55052.64,55000.0,0.2005
2014-02-01,Au,54847.72,55000.0,0.1057
2014-03-01,Au,54204.04,55000.0,-0.0018
2014-04-01,Au,54436.45,55000.0,0.0885
2014-05-01,Au,54533.62,55000.0,-0.2053
2014-06-01,Au,54659.37,55000.0,0.0943
2014-07-01,Au,54747.52,55000.0,-0.0025
2014-08-01,Au,55376.87,55000.0,-0.0825
2014-09-01,Au,55021.47,55000.0,-0.0045
2014-10-01,Au,55311.38,55000.0,-0.0391
2014-11-01,Au,55600.52,55000.0,0.14
2014-12-01,Au,55887.48,55000.0,-0.2501
2015-01-01,Au,55749.21,55000.0,-0.0355
2015-02-01,Au,56065.69,55000.0,0.0843
2015-03-01,Au,55209.38,55000.0,0.0349
2015-04-01,Au,55023.56,55000.0,0.1363
2015-05-01,Au,55792.7,55000.0,0.2744
2015-06-01,Au,56038.86,55000.0,0.0324
2015-07-01,Au,55062.18,55000.0,-0.3232
2015-08-01,Au,54621.02,55000.0,-0.1353
2015-09-01,Au,54019.96,55000.0,0.0813
2015-10-01,Au,53259.02,55000.0,0.2072
2015-11-01,Au,52968.2,55000.0,0.0118
2015-12-01,Au,52641.9,55000.0,0.0362
2016-01-01,Au,51990.28,55000.0,-0.0755
2016-02-01,Au,51925.42,55000.0,-0.2986
2016-03-01,Au,51553.82,55000.0,-0.0626
2016-04-01,Au,51559.34,55000.0,0.0123
2016-05-01,Au,52135.79,55000.0,-0.193
2016-06-01,Au,52402.36,55000.0,-0.1416
2016-07-01,Au,51187.38,55000.0,0.1371
2016-08-01,Au,51756.87,55000.0,-0.1661
2016-09-01,Au,51385.27,55000.0,-0.0229
2016-10-01,Au,50986.71,55000.0,-0.263
2016-11-01,Au,50744.03,55000.0,0.3057
2016-12-01,Au,51044.8,55000.0,0.2778
2017-01-01,Au,50662.36,55000.0,-0.2577
2017-02-01,Au,51368.41,55000.0,0.0809
2017-03-01,Au,51152.11,55000.0,0.1021
2017-04-01,Au,51702.15,55000.0,-0.1074
2017-05-01,Au,51480.99,55000.0,-0.3173
2017-06-01,Au,50966.47,55000.0,0.0758
2017-07-01,Au,51368.19,55000.0,-0.0994
2017-08-01,Au,51277.39,55000.0,0.1427
2017-09-01,Au,51679.92,55000.0,0.0482
2017-10-01,Au,51569.43,55000.0,0.1358
2017-11-01,Au,51364.29,55000.0,0.2198
2017-12-01,Au,51351.49,55000.0,-0.1626
2018-01-01,Au,51733.93,55000.0,0.0078
2018-02-01,Au,52231.96,55000.0,0.07
2018-03-01,Au,52360.97,55000.0,-0.0367
2018-04-01,Au,52560.31,55000.0,-0.1959
2018-05-01,Au,52483.38,55000.0,-0.3025
2018-06-01,Au,52685.78,55000.0,0.1322
2018-07-01,Au,52656.32,55000.0,0.0487
2018-08-01,Au,52409.68,55000.0,-0.0269
2018-09-01,Au,52273.32,55000.0,-0.0416
2018-10-01,Au,52356.51,55000.0,-0.0049
2018-11-01,Au,52498.75,55000.0,-0.0463
2018-12-01,Au,52484.48,55000.0,0.0645
2019-01-01,Au,53456.65,55000.0,0.3553
2019-02-01,Au,52486.36,55000.0,-0.0206
2019-03-01,Au,52262.32,55000.0,-0.1789
2019-04-01,Au,52044.03,55000.0,-0.0949
2019-05-01,Au,52248.81,55000.0,-0.1395
2019-06-01,Au,52321.06,55000.0,-0.1338
2019-07-01,Au,52365.15,55000.0,0.0113
2019-08-01,Au,52174.48,55000.0,0.1846
2019-09-01,Au,52174.66,55000.0,-0.0355
2019-10-01,Au,52268.5,55000.0,-0.0611
2019-11-01,Au,52705.48,55000.0,0.1397
2019-12-01,Au,53227.97,55000.0,-0.089
2020-01-01,Au,53271.52,55000.0,0.101
2020-02-01,Au,53090.38,55000.0,0.057
2020-03-01,Au,54054.92,55000.0,0.0922
2020-04-01,Au,53844.97,55000.0,0.2248
2020-05-01,Au,53156.12,55000.0,-0.0453
2020-06-01,Au,52665.45,55000.0,-0.1186
2020-07-01,Au,52807.7,55000.0,-0.1159
2020-08-01,Au,52669.65,55000.0,0.004
2020-09-01,Au,52993.08,55000.0,-0.0685
2020-10-01,Au,53300.29,55000.0,-0.2258
2020-11-01,Au,53338.21,55000.0,0.1038
2020-12-01,Au,53536.0,55000.0,-0.1756
2021-01-01,Au,53037.19,55000.0,-0.2676
2021-02-01,Au,53665.25,55000.0,0.0406
2021-03-01,Au,53621.21,55000.0,-0.1179
2021-04-01,Au,54240.24,55000.0,-0.155
2021-05-01,Au,54495.78,55000.0,-0.0275
2021-06-01,Au,54028.7,55000.0,-0.1754
2021-07-01,Au,53406.81,55000.0,-0.1253
2021-08-01,Au,53261.89,55000.0,-0.1905
2021-09-01,Au,54058.8,55000.0,-0.0817
2021-10-01,Au,54500.37,55000.0,-0.1024
2021-11-01,Au,54530.4,55000.0,0.2044
2021-12-01,Au,54887.52,55000.0,-0.0466
2022-01-01,Au,54674.69,55000.0,0.0718
2022-02-01,Au,54743.04,55000.0,-0.1643
2022-03-01,Au,54075.9,55000.0,-0.1252
2022-04-01,Au,54065.77,55000.0,-0.022
2022-05-01,Au,54498.72,55000.0,-0.0405
2022-06-01,Au,54367.72,55000.0,-0.0105
2022-07-01,Au,55018.32,55000.0,-0.0851
2022-08-01,Au,54818.2,55000.0,0.0902
2022-09-01,Au,54993.03,55000.0,0.0846
2022-10-01,Au,55228.43,55000.0,0.4002
2022-11-01,Au,55265.94,55000.0,0.0767
2022-12-01,Au,55055.38,55000.0,0.0734
2023-01-01,Au,55052.81,55000.0,0.0908
2023-02-01,Au,55485.93,55000.0,-0.1205
2023-03-01,Au,55284.76,55000.0,-0.1243
2023-04-01,Au,55130.85,55000.0,-0.2004
2023-05-01,Au,55890.04,55000.0,-0.1674
2023-06-01,Au,56311.99,55000.0,-0.0779
2023-07-01,Au,56744.9,55000.0,-0.0949
2023-08-01,Au,56648.18,55000.0,0.0343
2023-09-01,Au,55834.97,55000.0,0.1287
2023-10-01,Au,55643.69,55000.0,0.1068
2023-11-01,Au,56155.66,55000.0,0.026
2023-12-01,Au,56207.44,55000.0,0.1533
2024-01-01,Au,56130.13,55000.0,-0.0985
2024-02-01,Au,56475.45,55000.0,0.0053
2024-03-01,Au,56764.15,55000.0,-0.2583
2024-04-01,Au,57170.79,55000.0,-0.1343
2024-05-01,Au,57392.19,55000.0,0.0144
2024-06-01,Au,58091.13,55000.0,0.1017
2024-07-01,Au,58286.44,55000.0,0.1519
2024-08-01,Au,57952.16,55000.0,-0.0025
2024-09-01,Au,57860.6,55000.0,0.0793
2024-10-01,Au,57525.26,55000.0,0.3085
2024-11-01,Au,57655.2,55000.0,0.0937
2024-12-01,Au,57479.25,55000.0,-0.2384
2014-01-01,Pt,30127.27,30000.0,0.0739
2014-02-01,Pt,30034.71,30000.0,-0.1461
2014-03-01,Pt,30060.12,30000.0,-0.1711
2014-04-01,Pt,30012.43,30000.0,-0.1254
2014-05-01,Pt,29974.29,30000.0,-0.1849
2014-06-01,Pt,29884.14,30000.0,0.1629
2014-07-01,Pt,30309.1,30000.0,-0.3239
2014-08-01,Pt,30064.18,30000.0,-0.0647
2014-09-01,Pt,29578.28,30000.0,-0.3549
2014-10-01,Pt,29504.32,30000.0,0.2373
2014-11-01,Pt,29957.35,30000.0,0.1197
2014-12-01,Pt,29698.96,30000.0,-0.0172
2015-01-01,Pt,29990.72,30000.0,0.0574
2015-02-01,Pt,29628.81,30000.0,-0.0433
2015-03-01,Pt,29692.31,30000.0,-0.0177
2015-04-01,Pt,29845.25,30000.0,0.0095
2015-05-01,Pt,30084.83,30000.0,-0.1278
2015-06-01,Pt,30139.03,30000.0,-0.1392
2015-07-01,Pt,29848.59,30000.0,0.054
2015-08-01,Pt,29692.71,30000.0,-0.2324
2015-09-01,Pt,29818.22,30000.0,0.038
2015-10-01,Pt,29684.76,30000.0,-0.1283
2015-11-01,Pt,29505.56,30000.0,0.1587
2015-12-01,Pt,29420.23,30000.0,-0.2748
2016-01-01,Pt,29429.36,30000.0,0.2155
2016-02-01,Pt,28958.02,30000.0,0.0044
2016-03-01,Pt,28734.4,30000.0,0.1933
2016-04-01,Pt,28960.21,30000.0,-0.1625
2016-05-01,Pt,28983.34,30000.0,-0.1668
2016-06-01,Pt,29236.82,30000.0,-0.2566
2016-07-01,Pt,29026.09,30000.0,-0.1515
2016-08-01,Pt,29194.88,30000.0,0.0033
2016-09-01,Pt,28991.71,30000.0,0.0881
2016-10-01,Pt,29045.11,30000.0,0.3402
2016-11-01,Pt,28778.65,30000.0,0.3766
2016-12-01,Pt,29294.4,30000.0,0.063
2017-01-01,Pt,29053.23,30000.0,0.4476
2017-02-01,Pt,29090.01,30000.0,-0.1849
2017-03-01,Pt,29224.15,30000.0,-0.0192
2017-04-01,Pt,29543.79,30000.0,0.1589
2017-05-01,Pt,29460.88,30000.0,-0.1136
2017-06-01,Pt,29398.99,30000.0,-0.1457
2017-07-01,Pt,28927.1,30000.0,-0.0366
2017-08-01,Pt,28903.39,30000.0,0.1351
2017-09-01,Pt,28631.5,30000.0,0.2022
2017-10-01,Pt,28401.75,30000.0,0.0797
2017-11-01,Pt,28392.7,30000.0,-0.1915
2017-12-01,Pt,28129.2,30000.0,-0.3644
2018-01-01,Pt,28149.01,30000.0,0.1787
2018-02-01,Pt,28300.8,30000.0,-0.2368
2018-03-01,Pt,28399.06,30000.0,0.0542
2018-04-01,Pt,27849.09,30000.0,-0.0541
2018-05-01,Pt,28270.59,30000.0,0.0353
2018-06-01,Pt,28423.7,30000.0,0.376
2018-07-01,Pt,28063.64,30000.0,0.1469
2018-08-01,Pt,27688.16,30000.0,0.3031
2018-09-01,Pt,27535.72,30000.0,0.0615
2018-10-01,Pt,27665.81,30000.0,-0.0148
2018-11-01,Pt,27656.94,30000.0,-0.1652
2018-12-01,Pt,27712.43,30000.0,0.138
2019-01-01,Pt,27822.53,30000.0,0.0242
2019-02-01,Pt,27410.83,30000.0,0.1172
2019-03-01,Pt,27549.1,30000.0,0.1526
2019-04-01,Pt,27192.72,30000.0,0.1343
2019-05-01,Pt,26867.32,30000.0,0.0777
2019-06-01,Pt,26996.3,30000.0,-0.0801
2019-07-01,Pt,27079.0,30000.0,0.2087
2019-08-01,Pt,27411.02,30000.0,-0.0286
2019-09-01,Pt,27398.85,30000.0,0.0859
2019-10-01,Pt,26919.45,30000.0,-0.0785
2019-11-01,Pt,26935.91,30000.0,-0.2063
2019-12-01,Pt,26796.32,30000.0,-0.3465
2020-01-01,Pt,26787.33,30000.0,0.2688
2020-02-01,Pt,26565.56,30000.0,0.3473
2020-03-01,Pt,27200.73,30000.0,-0.0314
2020-04-01,Pt,27001.56,30000.0,-0.4095
2020-05-01,Pt,27012.14,30000.0,-0.1933
2020-06-01,Pt,26889.53,30000.0,-0.2648
2020-07-01,Pt,27065.05,30000.0,-0.4854
2020-08-01,Pt,27246.18,30000.0,-0.1387
2020-09-01,Pt,26923.1,30000.0,-0.1139
2020-10-01,Pt,27254.68,30000.0,0.1431
2020-11-01,Pt,27143.18,30000.0,-0.1811
2020-12-01,Pt,27405.45,30000.0,-0.2062
2021-01-01,Pt,27752.64,30000.0,0.265
2021-02-01,Pt,27618.6,30000.0,0.087
2021-03-01,Pt,27667.54,30000.0,0.1254
2021-04-01,Pt,27788.33,30000.0,0.2287
2021-05-01,Pt,27662.14,30000.0,-0.0738
2021-06-01,Pt,27694.37,30000.0,-0.1377
2021-07-01,Pt,27357.94,30000.0,0.1077
2021-08-01,Pt,27601.6,30000.0,-0.1323
2021-09-01,Pt,27376.53,30000.0,-0.1236
2021-10-01,Pt,27662.04,30000.0,0.2339
2021-11-01,Pt,27486.17,30000.0,0.0773
2021-12-01,Pt,27827.93,30000.0,0.0198
2022-01-01,Pt,27972.99,30000.0,0.1126
2022-02-01,Pt,28245.0,30000.0,-0.0918
2022-03-01,Pt,28222.0,30000.0,0.3101
2022-04-01,Pt,28145.74,30000.0,-0.1525
2022-05-01,Pt,28183.96,30000.0,-0.0478
2022-06-01,Pt,28350.14,30000.0,0.0226
2022-07-01,Pt,28556.19,30000.0,-0.0469
2022-08-01,Pt,28727.5,30000.0,0.1365
2022-09-01,Pt,28838.83,30000.0,0.0974
2022-10-01,Pt,28876.24,30000.0,-0.0791
2022-11-01,Pt,28952.79,30000.0,0.0818
2022-12-01,Pt,28893.74,30000.0,0.1647
2023-01-01,Pt,28817.56,30000.0,-0.3652
2023-02-01,Pt,29151.38,30000.0,-0.5211
2023-03-01,Pt,29176.78,30000.0,-0.0607
2023-04-01,Pt,29031.42,30000.0,-0.007
2023-05-01,Pt,29250.07,30000.0,0.0668
2023-06-01,Pt,29423.66,30000.0,-0.1839
2023-07-01,Pt,29590.91,30000.0,0.132
2023-08-01,Pt,29639.16,30000.0,-0.1065
2023-09-01,Pt,29998.41,30000.0,-0.1049
2023-10-01,Pt,29817.66,30000.0,-0.048
2023-11-01,Pt,30008.12,30000.0,-0.043
2023-12-01,Pt,29935.14,30000.0,-0.0667
2024-01-01,Pt,29944.16,30000.0,0.221
2024-02-01,Pt,30072.58,30000.0,0.076
2024-03-01,Pt,29823.26,30000.0,-0.0768
2024-04-01,Pt,30008.36,30000.0,0.2912
2024-05-01,Pt,30142.52,30000.0,0.1
2024-06-01,Pt,29978.54,30000.0,0.0557
2024-07-01,Pt,29914.4,30000.0,0.0993
2024-08-01,Pt,29872.02,30000.0,0.2646
2024-09-01,Pt,29930.56,30000.0,-0.1219
2024-10-01,Pt,30014.39,30000.0,-0.2552
2024-11-01,Pt,30371.75,30000.0,-0.1726
2024-12-01,Pt,30341.35,30000.0,0.1061
2014-01-01,Nb,45.33,45.0,0.1586
2014-02-01,Nb,44.81,45.0,-0.1011
2014-03-01,Nb,45.3,45.0,-0.0131
2014-04-01,Nb,45.79,45.0,-0.0254
2014-05-01,Nb,44.73,45.0,0.1236
2014-06-01,Nb,44.32,45.0,0.2272
2014-07-01,Nb,45.01,45.0,0.0318
2014-08-01,Nb,45.69,45.0,-0.3554
2014-09-01,Nb,45.32,45.0,-0.0999
2014-10-01,Nb,44.7,45.0,-0.0384
2014-11-01,Nb,45.48,45.0,0.2597
2014-12-01,Nb,44.95,45.0,0.0618
2015-01-01,Nb,45.28,45.0,-0.104
2015-02-01,Nb,43.81,45.0,-0.1205
2015-03-01,Nb,45.19,45.0,0.4749
2015-04-01,Nb,45.45,45.0,0.1501
2015-05-01,Nb,44.77,45.0,0.3465
2015-06-01,Nb,45.07,45.0,0.1555
2015-07-01,Nb,43.65,45.0,0.1009
2015-08-01,Nb,43.15,45.0,-0.0204
2015-09-01,Nb,43.59,45.0,-0.1204
2015-10-01,Nb,44.25,45.0,0.1439
2015-11-01,Nb,44.71,45.0,-0.2146
2015-12-01,Nb,43.57,45.0,0.1216
2016-01-01,Nb,44.28,45.0,-0.3484
2016-02-01,Nb,44.3,45.0,0.4291
2016-03-01,Nb,43.75,45.0,-0.1267
2016-04-01,Nb,43.8,45.0,-0.0663
2016-05-01,Nb,42.86,45.0,0.0558
2016-06-01,Nb,42.48,45.0,0.0573
2016-07-01,Nb,42.21,45.0,-0.1916
2016-08-01,Nb,41.9,45.0,0.3879
2016-09-01,Nb,41.8,45.0,-0.0255
2016-10-01,Nb,41.63,45.0,0.0226
2016-11-01,Nb,40.83,45.0,-0.4973
2016-12-01,Nb,40.21,45.0,0.1457
2017-01-01,Nb,39.03,45.0,0.1694
2017-02-01,Nb,38.8,45.0,0.0846
2017-03-01,Nb,38.71,45.0,0.2357
2017-04-01,Nb,38.17,45.0,0.0567
2017-05-01,Nb,38.08,45.0,0.0401
2017-06-01,Nb,38.19,45.0,0.0716
2017-07-01,Nb,38.17,45.0,-0.1671
2017-08-01,Nb,38.5,45.0,0.1483
2017-09-01,Nb,38.34,45.0,0.0066
2017-10-01,Nb,37.88,45.0,-0.4354
2017-11-01,Nb,37.75,45.0,0.0588
2017-12-01,Nb,38.13,45.0,-0.1478
2018-01-01,Nb,38.12,45.0,0.3134
2018-02-01,Nb,38.74,45.0,0.1026
2018-03-01,Nb,38.94,45.0,-0.274
2018-04-01,Nb,38.8,45.0,-0.0271
2018-05-01,Nb,38.63,45.0,0.5625
2018-06-01,Nb,39.47,45.0,-0.1592
2018-07-01,Nb,38.96,45.0,-0.2937
2018-08-01,Nb,39.19,45.0,-0.1142
2018-09-01,Nb,39.71,45.0,-0.0169
2018-10-01,Nb,40.1,45.0,-0.0201
2018-11-01,Nb,39.85,45.0,0.3104
2018-12-01,Nb,39.88,45.0,-0.2991
2019-01-01,Nb,39.31,45.0,-0.0096
2019-02-01,Nb,39.14,45.0,0.1397
2019-03-01,Nb,38.9,45.0,0.1496
